Job ;204619;Arklow Bank
CPT name;WTG_CPT039
Start Date & Time ;2023-07-08 08:21:15
End   Date & Time ;2023-07-08 09:26:19
Wather Depth ;27.24
Clients ref. :;SSE
Position:;299083.93;5847915.46;
Dist. Tip to Sleeve center;0.08
;Length;Depth;qc;fs;fs(d. cor.);u;Incl.;Time;Speed;
Scan;m;m;MPa;Mpa;MPa;MPa;deg.;sec.;mm/sec.;
3133;24.8311;24.7255;31.705;0.1250;0.3402;-0.3244;10.6937; 1.70793700001668E+0003;1.0;
3134;24.8398;24.7341;28.782;0.1420;0.4232;-0.3270;10.7652; 1.70843799998984E+0003;1.1;
3135;24.8463;24.7405;28.782;0.1420;0.4344;-0.3276;10.7652; 1.70868799989112E+0003;1.1;
3136;24.8529;24.7469;26.883;0.1461;0.4510;-0.3277;10.7652; 1.70900099985301E+0003;1.1;
3137;24.8616;24.7555;23.636;0.1518;0.4728;-0.3280;10.7652; 1.70944699987303E+0003;1.1;
3138;24.8703;24.7640;22.386;0.1542;0.5257;-0.3278;10.7652; 1.70995599995367E+0003;1.1;
3139;24.8812;24.7747;20.186;0.1765;0.5948;-0.3271;10.7652; 1.71047300014179E+0003;1.1;
3140;24.8921;24.7854;18.552;0.2188;0.6242;-0.3261;10.7652; 1.71094599973876E+0003;1.1;
3141;24.8986;24.7918;17.922;0.2540;0.6403;-0.3256;10.7652; 1.71146199975628E+0003;1.1;
3142;24.9052;24.7983;17.482;0.2965;0.6836;-0.3250;10.7652; 1.71169700024184E+0003;1.1;
3143;24.9117;24.8047;16.729;0.3353;0.7227;-0.3240;10.7652; 1.71195500025060E+0003;1.1;
3144;24.9204;24.8132;16.177;0.4156;0.7430;-0.3224;10.8373; 1.71247199981008E+0003;1.1;
3145;24.9269;24.8197;16.453;0.4323;0.7487;-0.3222;10.8373; 1.71297200024128E+0003;1.1;
3146;24.9335;24.8261;15.271;0.4489;0.7559;-0.3220;10.8373; 1.71320000016131E+0003;1.1;
3147;24.9400;24.8325;14.416;0.4623;0.7729;-0.3222;10.8373; 1.71346600027755E+0003;1.1;
3148;24.9466;24.8389;14.258;0.4851;0.7878;-0.3222;10.8373; 1.71371600017883E+0003;1.1;
3149;24.9531;24.8453;14.136;0.5362;0.8024;-0.3180;10.9200; 1.71419999976642E+0003;1.0;
3150;24.9618;24.8539;13.637;0.5896;0.8111;-0.3157;10.9200; 1.71469300026074E+0003;19.1;
3151;24.9683;24.8603;13.503;0.6115;0.8306;-0.3156;10.9200; 1.71497499996331E+0003;19.1;
3152;24.9792;24.8710;13.243;0.6382;0.8410;-0.3151;10.9200; 1.71545999972150E+0003;19.3;
3153;24.9901;24.8817;12.879;0.7051;0.8266;-0.3141;10.8485; 1.71596899980213E+0003;19.4;
3154;24.9967;24.8881;12.071;0.7430;0.8265;-0.3125;10.8485; 1.71646299983840E+0003;19.3;
3155;25.0032;24.8945;12.071;0.7430;0.8229;-0.3125;10.8485; 1.71669700015336E+0003;19.3;
3156;25.0141;24.9052;11.426;0.7550;0.8178;-0.3102;10.8485; 1.71721300017089E+0003;19.3;
3157;25.0228;24.9138;12.153;0.7761;0.7676;-0.3112;10.8485; 1.71771700002719E+0003;19.3;
3158;25.0337;24.9245;11.649;0.8005;0.7574;-0.3113;10.8485; 1.71821800000034E+0003;19.5;
3159;25.0446;24.9352;11.291;0.8126;0.7418;-0.3116;10.8485; 1.71872899979353E+0003;19.4;
3160;25.0533;24.9438;11.046;0.8428;0.7351;-0.3113;10.8485; 1.71922599971294E+0003;19.3;
3161;25.0620;24.9523;10.847;0.8407;0.7391;-0.3106;10.8485; 1.71972700031474E+0003;19.1;
3162;25.0729;24.9630;10.424;0.8246;0.7416;-0.3097;10.8485; 1.72023599976674E+0003;19.4;
3163;25.0816;24.9716;10.115;0.8277;0.7330;-0.3080;10.8485; 1.72074499984737E+0003;19.2;
3164;25.0882;24.9780;10.071;0.8173;0.7180;-0.3067;10.8485; 1.72099599991925E+0003;19.2;
3165;25.0969;24.9866;10.675;0.8179;0.6937;-0.3076;10.8485; 1.72150399982929E+0003;19.4;
3166;25.1056;24.9951;10.295;0.7585;0.6727;-0.3073;10.8485; 1.72198999975808E+0003;19.1;
3167;25.1121;25.0015;10.295;0.7585;0.6593;-0.3073;10.8485; 1.72224000028800E+0003;19.1;
3168;25.1187;25.0080;9.866;0.7561;0.6732;-0.3068;10.8485; 1.72249000018928E+0003;19.4;
3169;25.1274;25.0165;9.854;0.7392;0.6595;-0.3059;10.8485; 1.72299900026992E+0003;19.6;
3170;25.1361;25.0251;9.415;0.7343;0.6300;-0.3046;10.8485; 1.72349399984814E+0003;19.3;
3171;25.1470;25.0358;9.543;0.7413;0.5989;-0.3047;10.8485; 1.72399400027934E+0003;19.3;
3172;25.1535;25.0422;9.829;0.7416;0.5767;-0.3038;10.7652; 1.72450200018939E+0003;18.8;
3173;25.1601;25.0486;10.012;0.7393;0.5269;-0.3042;10.7652; 1.72476800030563E+0003;19.2;
3174;25.1666;25.0550;9.661;0.7258;0.5234;-0.3042;10.7652; 1.72500300016254E+0003;19.5;
3175;25.1731;25.0615;9.054;0.7090;0.5295;-0.3040;10.7652; 1.72525300006382E+0003;19.6;
3176;25.1819;25.0700;8.832;0.6834;0.5367;-0.3027;10.7652; 1.72574599992950E+0003;19.3;
3177;25.1927;25.0807;8.805;0.6610;0.5412;-0.3016;10.7652; 1.72627400010824E+0003;19.3;
3178;25.2015;25.0893;8.716;0.6754;0.5213;-0.3002;10.7652; 1.72675800032448E+0003;19.5;
3179;25.2102;25.0978;8.670;0.6566;0.5177;-0.2991;10.7652; 1.72725299990270E+0003;19.3;
3180;25.2189;25.1064;8.913;0.6251;0.4939;-0.2993;10.8485; 1.72775299970526E+0003;19.1;
3181;25.2254;25.1128;9.302;0.6091;0.4902;-0.2997;10.8485; 1.72801800027955E+0003;19.3;
3182;25.2341;25.1214;9.527;0.5795;0.4825;-0.3011;10.8485; 1.72849600010086E+0003;19.2;
3183;25.2429;25.1299;8.670;0.5173;0.4353;-0.3005;10.8485; 1.72899599990342E+0003;19.0;
3184;25.2494;25.1364;8.279;0.5250;0.4334;-0.3005;10.8485; 1.72924599980470E+0003;19.2;
3185;25.2581;25.1449;8.129;0.5325;0.4280;-0.2987;10.8485; 1.72975399971474E+0003;19.2;
3186;25.2690;25.1556;8.059;0.5413;0.4128;-0.2979;10.8485; 1.73025500031654E+0003;19.2;
3187;25.2755;25.1620;8.127;0.5412;0.4145;-0.2970;10.8485; 1.73052099980414E+0003;19.5;
3188;25.2842;25.1706;8.153;0.5177;0.4245;-0.2956;10.8485; 1.73102400011849E+0003;19.2;
3189;25.2908;25.1770;8.153;0.5177;0.4328;-0.2952;10.8485; 1.73126000014599E+0003;19.5;
3190;25.2995;25.1856;8.321;0.4960;0.4404;-0.2950;10.8485; 1.73177499999292E+0003;19.5;
3191;25.3060;25.1920;8.541;0.4909;0.4363;-0.2952;10.8485; 1.73227499979548E+0003;19.0;
3192;25.3147;25.2005;8.710;0.4832;0.4363;-0.2952;10.8485; 1.73254900001921E+0003;19.1;
3193;25.3213;25.2070;9.117;0.4353;0.4401;-0.2957;10.8485; 1.73303399977740E+0003;19.0;
3194;25.3278;25.2134;8.746;0.4352;0.4391;-0.2949;10.8485; 1.73327699974179E+0003;19.2;
3195;25.3387;25.2241;8.923;0.4285;0.4331;-0.2968;10.8485; 1.73378599982243E+0003;19.2;
3196;25.3474;25.2326;8.810;0.4121;0.4307;-0.2959;10.8485; 1.73427199975122E+0003;19.5;
3197;25.3561;25.2412;8.692;0.4143;0.4321;-0.2957;10.8485; 1.73478799976874E+0003;19.2;
3198;25.3627;25.2476;8.734;0.4203;0.4388;-0.2942;10.8485; 1.73502200008370E+0003;19.2;
3199;25.3692;25.2540;8.718;0.4293;0.4442;-0.2911;10.8485; 1.73553100016434E+0003;18.7;
3200;25.3758;25.2605;8.744;0.4370;0.4489;-0.2903;10.8485; 1.73578900017310E+0003;19.0;
3201;25.3823;25.2669;8.889;0.4413;0.4475;-0.2894;10.8485; 1.73602500020061E+0003;19.1;
3202;25.3888;25.2733;8.733;0.4350;0.4445;-0.2894;10.8485; 1.73627500010189E+0003;19.3;
3203;25.3975;25.2819;8.758;0.4365;0.4438;-0.2888;10.8485; 1.73678400018252E+0003;19.3;
3204;25.4041;25.2883;8.628;0.4410;0.4428;-0.2872;10.8485; 1.73728500015568E+0003;19.1;
3205;25.4106;25.2947;8.584;0.4386;0.4373;-0.2863;10.8485; 1.73754600004759E+0003;19.1;
3206;25.4171;25.3011;8.480;0.4338;0.4371;-0.2862;10.7652; 1.73778099990450E+0003;19.4;
3207;25.4259;25.3097;8.424;0.4318;0.4260;-0.2860;10.7652; 1.73825899972580E+0003;19.4;
3208;25.4346;25.3182;8.320;0.4287;0.4098;-0.2860;10.7652; 1.73877300003078E+0003;19.1;
3209;25.4411;25.3247;8.230;0.4361;0.4027;-0.2860;10.7652; 1.73902400010265E+0003;19.4;
3210;25.4476;25.3311;8.214;0.4420;0.4036;-0.2859;10.7652; 1.73951800013892E+0003;18.9;
3211;25.4585;25.3418;8.153;0.4499;0.4165;-0.2856;10.7652; 1.74003000010271E+0003;18.9;
3212;25.4694;25.3525;7.945;0.4449;0.4088;-0.2851;10.7652; 1.74053299978841E+0003;19.1;
3213;25.4760;25.3589;7.863;0.4443;0.4056;-0.2848;10.7652; 1.74103099987842E+0003;18.6;
3214;25.4869;25.3696;7.680;0.4426;0.4250;-0.2852;10.7652; 1.74153199985158E+0003;18.9;
3215;25.4934;25.3760;7.634;0.4359;0.4347;-0.2852;10.7652; 1.74178199975286E+0003;19.4;
3216;25.5021;25.3846;7.859;0.4379;0.4383;-0.2859;10.7652; 1.74227699995972E+0003;18.9;
3217;25.5130;25.3953;7.280;0.4130;0.4313;-0.2886;10.7652; 1.74277699976228E+0003;19.3;
3218;25.5217;25.4038;6.973;0.4036;0.4282;-0.2872;10.8485; 1.74328500030097E+0003;19.0;
3219;25.5283;25.4103;6.973;0.4036;0.4291;-0.2872;10.8485; 1.74353599974420E+0003;19.1;
3220;25.5370;25.4188;6.653;0.4163;0.4262;-0.2858;10.8485; 1.74405100021977E+0003;19.0;
3221;25.5457;25.4274;6.507;0.4168;0.4164;-0.2849;10.8485; 1.74453599997796E+0003;19.1;
3222;25.5522;25.4338;6.364;0.4067;0.4134;-0.2849;10.8485; 1.74479399998672E+0003;19.1;
3223;25.5609;25.4424;6.240;0.4049;0.4036;-0.2845;10.8485; 1.74527899974491E+0003;19.3;
3224;25.5697;25.4509;6.567;0.4286;0.3849;-0.2835;10.8485; 1.74577900017612E+0003;19.1;
3225;25.5762;25.4573;6.724;0.4363;0.3695;-0.2835;10.8485; 1.74602200014051E+0003;19.1;
3226;25.5871;25.4680;6.751;0.4392;0.3515;-0.2833;10.8485; 1.74652300011367E+0003;19.0;
3227;25.5958;25.4766;5.936;0.4298;0.3159;-0.2828;10.8485; 1.74702299991623E+0003;19.0;
3228;25.6067;25.4873;5.725;0.4274;0.2805;-0.2795;10.8485; 1.74753099982627E+0003;19.4;
3229;25.6154;25.4959;5.717;0.4323;0.2792;-0.2782;10.8485; 1.74803299997002E+0003;19.2;
3230;25.6219;25.5023;5.725;0.4192;0.2707;-0.2762;10.8485; 1.74853299977258E+0003;18.7;
3231;25.6285;25.5087;5.686;0.4156;0.2813;-0.2757;10.8485; 1.74877599973697E+0003;18.9;
3232;25.6394;25.5194;5.847;0.4109;0.2858;-0.2740;10.8485; 1.74927699971013E+0003;19.2;
3233;25.6481;25.5279;5.823;0.3898;0.2913;-0.2715;10.9200; 1.74977700014133E+0003;18.9;
3234;25.6546;25.5344;5.634;0.3791;0.2898;-0.2703;10.9200; 1.75002700004261E+0003;19.3;
3235;25.6633;25.5429;5.784;0.3515;0.2831;-0.2698;10.9200; 1.75053600012325E+0003;19.1;
3236;25.6699;25.5493;5.784;0.3515;0.2756;-0.2701;10.9200; 1.75078700019512E+0003;19.2;
3237;25.6786;25.5579;5.706;0.3095;0.2724;-0.2693;10.9200; 1.75131800025702E+0003;19.3;
3238;25.6873;25.5665;5.788;0.2831;0.2886;-0.2699;10.9200; 1.75181100012269E+0003;19.2;
3239;25.6938;25.5729;5.788;0.2831;0.2901;-0.2699;10.9200; 1.75204599997960E+0003;19.2;
3240;25.7025;25.5814;5.827;0.2718;0.2836;-0.2686;10.9200; 1.75254500024021E+0003;19.2;
3241;25.7113;25.5900;5.849;0.2829;0.2917;-0.2671;10.8373; 1.75303999981843E+0003;19.0;
3242;25.7178;25.5964;5.849;0.2829;0.2983;-0.2671;10.8373; 1.75328999971971E+0003;19.2;
3243;25.7265;25.6050;5.810;0.2910;0.2982;-0.2639;10.8373; 1.75380100014154E+0003;19.0;
3244;25.7331;25.6114;5.851;0.2915;0.3012;-0.2638;10.8373; 1.75406600008719E+0003;19.2;
3245;25.7418;25.6199;5.860;0.2866;0.3105;-0.2619;10.8373; 1.75455799978226E+0003;19.2;
3246;25.7505;25.6285;5.865;0.2766;0.3215;-0.2604;10.8373; 1.75504300016910E+0003;19.0;
3247;25.7570;25.6349;5.900;0.2694;0.3197;-0.2605;10.8373; 1.75529300007038E+0003;19.2;
3248;25.7636;25.6413;6.864;0.2758;0.3150;-0.2617;10.9200; 1.75578700010665E+0003;19.0;
3249;25.7701;25.6478;8.097;0.2918;0.3107;-0.2617;10.9907; 1.75604500011541E+0003;19.0;
3250;25.7766;25.6542;8.433;0.2897;0.3039;-0.2644;10.9085; 1.75634400020353E+0003;19.0;
3251;25.7875;25.6649;6.879;0.2807;0.2912;-0.2653;10.9817; 1.75679000022355E+0003;19.3;
3252;25.7962;25.6734;6.168;0.2991;0.2809;-0.2640;10.9817; 1.75730100001674E+0003;19.1;
3253;25.8049;25.6820;6.152;0.2968;0.2768;-0.2600;11.0634; 1.75780099981930E+0003;19.1;
3254;25.8137;25.6905;6.156;0.3008;0.2778;-0.2587;11.0634; 1.75829300014302E+0003;19.3;
3255;25.8202;25.6969;6.192;0.3077;0.2838;-0.2577;11.0634; 1.75855999980122E+0003;19.2;
3256;25.8267;25.7034;6.226;0.3136;0.2877;-0.2559;10.9907; 1.75902899997309E+0003;18.9;
3257;25.8333;25.7098;6.163;0.3234;0.2924;-0.2543;10.9907; 1.75927899987437E+0003;19.1;
3258;25.8442;25.7205;6.132;0.3156;0.2878;-0.2511;10.9907; 1.75977199974004E+0003;19.1;
3259;25.8529;25.7290;6.188;0.3098;0.2745;-0.2499;10.9907; 1.76027299971320E+0003;19.1;
3260;25.8638;25.7397;6.248;0.2975;0.2761;-0.2471;10.9907; 1.76077199997380E+0003;19.1;
3261;25.8703;25.7461;6.337;0.2896;0.2845;-0.2466;10.9907; 1.76103200032376E+0003;19.4;
3262;25.8812;25.7568;6.362;0.2768;0.2874;-0.2460;10.9907; 1.76177799997386E+0003;19.1;
3263;25.8877;25.7632;6.362;0.2768;0.2643;-0.2448;10.9907; 1.76202799987514E+0003;19.1;
3264;25.8943;25.7697;6.335;0.2777;0.2475;-0.2440;10.9907; 1.76227799977642E+0003;19.3;
3265;25.9030;25.7782;6.393;0.2849;0.2230;-0.2429;10.9907; 1.76277199981268E+0003;19.3;
3266;25.9117;25.7868;6.505;0.2896;0.2195;-0.2398;10.9907; 1.76329499976709E+0003;19.0;
3267;25.9226;25.7975;6.598;0.2995;0.2211;-0.2353;10.9907; 1.76377600010019E+0003;19.3;
3268;25.9291;25.8039;7.243;0.2745;0.2275;-0.2342;10.9907; 1.76427800024394E+0003;18.8;
3269;25.9357;25.8103;7.243;0.2745;0.2355;-0.2342;10.9907; 1.76452800014522E+0003;19.1;
3270;25.9422;25.8167;7.707;0.2721;0.2440;-0.2333;10.9907; 1.76479300009087E+0003;19.3;
3271;25.9531;25.8274;8.441;0.2862;0.2686;-0.2287;10.9907; 1.76528700012714E+0003;19.3;
3272;25.9618;25.8360;8.483;0.2873;0.2894;-0.2276;11.0634; 1.76577099971473E+0003;19.5;
3273;25.9705;25.8445;8.620;0.2603;0.3096;-0.2399;11.0634; 1.76630199977662E+0003;19.2;
3274;25.9771;25.8509;8.464;0.2444;0.3237;-0.2450;11.0634; 1.76654499974102E+0003;19.3;
3275;25.9836;25.8573;8.421;0.2256;0.3347;-0.2505;11.0634; 1.76706199992914E+0003;18.7;
3276;25.9901;25.8637;8.326;0.2201;0.3369;-0.2521;11.0634; 1.76729600024410E+0003;19.0;
3277;26.0010;25.8744;8.277;0.2181;0.3521;-0.2493;11.0634; 1.76779600004666E+0003;19.3;
3278;26.0119;25.8851;8.174;0.2288;0.3615;-0.2480;10.9907; 1.76830600029789E+0003;19.4;
3279;26.0185;25.8915;8.137;0.2371;0.3693;-0.2498;11.0751; 1.76878999988548E+0003;19.0;
3280;26.0272;25.9001;8.240;0.2486;0.3938;-0.2497;11.0751; 1.76907100004610E+0003;19.6;
3281;26.0381;25.9108;7.636;0.2779;0.4420;-0.2486;11.0751; 1.76979999993928E+0003;19.1;
3282;26.0490;25.9215;7.331;0.3017;0.4567;-0.2438;11.0751; 1.77033100000117E+0003;19.0;
3283;26.0555;25.9279;7.246;0.3186;0.4781;-0.2445;11.0751; 1.77057399996556E+0003;19.3;
3284;26.0664;25.9386;6.997;0.3369;0.4979;-0.2423;10.9907; 1.77130500019994E+0003;18.9;
3285;26.0729;25.9450;6.997;0.3369;0.4928;-0.2423;10.9907; 1.77154800016433E+0003;18.9;
3286;26.0795;25.9514;6.858;0.3480;0.4682;-0.2427;10.9907; 1.77183100003749E+0003;19.4;
3287;26.0882;25.9600;6.923;0.3597;0.4247;-0.2407;10.9907; 1.77232399990316E+0003;19.1;
3288;26.0947;25.9664;6.726;0.3620;0.3927;-0.2388;10.9907; 1.77259000001941E+0003;19.1;
3289;26.1034;25.9749;6.663;0.3742;0.3728;-0.2373;10.9907; 1.77305900019128E+0003;19.1;
3290;26.1121;25.9835;6.503;0.4068;0.3554;-0.2311;10.9907; 1.77355300022755E+0003;19.2;
3291;26.1208;25.9921;6.366;0.4482;0.3591;-0.2274;10.9907; 1.77405300003011E+0003;18.9;
3292;26.1274;25.9985;6.362;0.4467;0.3636;-0.2247;10.9907; 1.77430299993139E+0003;19.4;
3293;26.1383;26.0092;6.501;0.4824;0.3915;-0.2115;10.9907; 1.77481200001203E+0003;19.3;
3294;26.1470;26.0177;6.434;0.4965;0.3941;-0.2003;10.9907; 1.77531299998518E+0003;19.1;
3295;26.1579;26.0284;6.566;0.4911;0.3967;-0.2010;10.9907; 1.77584400004707E+0003;19.0;
3296;26.1644;26.0348;6.620;0.4422;0.3843;-0.2023;11.0634; 1.77630699982401E+0003;18.9;
3297;26.1710;26.0412;6.694;0.4204;0.3769;-0.2054;11.0634; 1.77656499983277E+0003;19.2;
3298;26.1775;26.0477;6.501;0.3859;0.3706;-0.2059;11.0634; 1.77681599990465E+0003;19.2;
3299;26.1862;26.0562;6.508;0.3705;0.3643;-0.2087;10.9817; 1.77731599970721E+0003;19.4;
3300;26.1949;26.0648;6.610;0.3528;0.3652;-0.2116;10.9817; 1.77779400015716E+0003;19.1;
3301;26.2036;26.0733;6.415;0.3602;0.3737;-0.2084;10.9817; 1.77829399995971E+0003;18.9;
3302;26.2102;26.0797;6.469;0.3645;0.3727;-0.2054;10.9817; 1.77854399986099E+0003;19.0;
3303;26.2189;26.0883;6.346;0.3890;0.3608;-0.1990;10.9817; 1.77903699972667E+0003;19.2;
3304;26.2298;26.0990;6.346;0.3947;0.3376;-0.1959;10.9817; 1.77955299974419E+0003;19.0;
3305;26.2385;26.1075;6.343;0.3965;0.3166;-0.1915;10.9817; 1.78005899994168E+0003;19.2;
3306;26.2472;26.1161;6.209;0.3822;0.2967;-0.1877;10.9817; 1.78054700021166E+0003;19.1;
3307;26.2537;26.1225;6.230;0.3756;0.2952;-0.1849;10.9817; 1.78081099998672E+0003;19.0;
3308;26.2625;26.1311;6.308;0.3674;0.2936;-0.1836;10.9817; 1.78131199995987E+0003;19.2;
3309;26.2690;26.1375;6.413;0.3635;0.2943;-0.1813;10.9817; 1.78153999987990E+0003;19.3;
3310;26.2777;26.1460;6.559;0.3656;0.2957;-0.1657;10.9817; 1.78205199984368E+0003;19.0;
3311;26.2842;26.1525;6.618;0.3728;0.2982;-0.1558;10.9817; 1.78230199974496E+0003;19.3;
3312;26.2930;26.1610;6.652;0.3726;0.3058;-0.1471;10.9817; 1.78282500032801E+0003;19.0;
3313;26.3039;26.1717;6.766;0.3553;0.3207;-0.1315;11.0634; 1.78331999990623E+0003;19.2;
3314;26.3104;26.1781;6.896;0.3398;0.3180;-0.1250;11.0634; 1.78360299977940E+0003;19.4;
3315;26.3191;26.1867;7.198;0.3187;0.3151;-0.1213;11.0634; 1.78407799971756E+0003;19.4;
3316;26.3278;26.1952;7.608;0.2987;0.3316;-0.1501;11.0634; 1.78457800014876E+0003;19.1;
3317;26.3387;26.2059;8.087;0.2935;0.3885;-0.1166;11.0634; 1.78510999975260E+0003;19.1;
3318;26.3474;26.2145;8.396;0.2936;0.4137;-0.1067;11.0634; 1.78558599986136E+0003;19.2;
3319;26.3561;26.2230;8.962;0.2954;0.4508;-0.0842;11.0634; 1.78607199979015E+0003;19.0;
3320;26.3627;26.2294;9.328;0.2961;0.4710;-0.0677;11.0634; 1.78634700018447E+0003;19.4;
3321;26.3714;26.2380;9.599;0.3020;0.4902;-0.0598;11.0634; 1.78683300011326E+0003;19.2;
3322;26.3801;26.2465;9.637;0.3128;0.5067;-0.0419;11.0634; 1.78732800032012E+0003;18.9;
3323;26.3866;26.2530;9.565;0.3226;0.5243;-0.0937;11.0634; 1.78757700005081E+0003;19.2;
3324;26.3932;26.2594;10.032;0.3169;0.5439;-0.1417;11.0634; 1.78787399979774E+0003;19.3;
3325;26.4041;26.2701;10.751;0.3143;0.5615;-0.2353;11.1366; 1.78858700010460E+0003;19.1;
3326;26.4150;26.2807;10.143;0.3500;0.5884;-0.2202;11.1366; 1.78907100032084E+0003;19.1;
3327;26.4237;26.2893;9.692;0.4137;0.6028;-0.2156;11.1366; 1.78957100012340E+0003;19.1;
3328;26.4302;26.2957;9.692;0.4137;0.6039;-0.2090;11.1366; 1.78983099984471E+0003;19.1;
3329;26.4389;26.3043;10.006;0.4571;0.5983;-0.1943;11.1366; 1.79034699986223E+0003;19.1;
3330;26.4455;26.3107;9.941;0.4744;0.6083;-0.1872;11.1366; 1.79062800002284E+0003;19.3;
3331;26.4520;26.3171;9.811;0.4882;0.6350;-0.1862;11.1366; 1.79107400004286E+0003;19.0;
3332;26.4585;26.3235;9.654;0.4993;0.6448;-0.1846;11.1366; 1.79134100032970E+0003;19.2;
3333;26.4651;26.3299;9.522;0.5150;0.6429;-0.1844;11.1366; 1.79158300012350E+0003;19.2;
3334;26.4738;26.3385;9.084;0.5411;0.6204;-0.1733;11.1366; 1.79208500026725E+0003;19.2;
3335;26.4825;26.3470;8.850;0.5563;0.5898;-0.1675;11.1366; 1.79259300017729E+0003;18.9;
3336;26.4890;26.3534;9.052;0.5671;0.5664;-0.1603;11.1366; 1.79284400024917E+0003;19.2;
3337;26.4978;26.3620;8.928;0.5920;0.5304;-0.1444;11.1366; 1.79333700011484E+0003;19.0;
3338;26.5043;26.3684;9.303;0.6015;0.5171;-0.1444;11.1366; 1.79363500003237E+0003;19.0;
3339;26.5130;26.3769;8.662;0.6043;0.5062;-0.1229;11.1366; 1.79409799980931E+0003;19.0;
3340;26.5239;26.3876;8.360;0.5956;0.4981;-0.1076;11.1366; 1.79461399982683E+0003;19.2;
3341;26.5348;26.3983;8.235;0.6401;0.4953;-0.0934;11.1366; 1.79509100010619E+0003;19.3;
3342;26.5413;26.4047;8.315;0.6459;0.4799;-0.0629;11.1366; 1.79560800029431E+0003;19.0;
3343;26.5522;26.4154;8.348;0.6397;0.4545;-0.0399;11.1366; 1.79609199988190E+0003;19.2;
3344;26.5588;26.4218;8.679;0.5990;0.4463;-0.0328;11.1366; 1.79635699982755E+0003;19.2;
3345;26.5653;26.4282;8.897;0.5876;0.4379;-0.0509;11.1366; 1.79683699999005E+0003;19.0;
3346;26.5718;26.4347;8.964;0.5614;0.4295;-0.0566;11.1366; 1.79708699989133E+0003;19.3;
3347;26.5805;26.4432;8.952;0.5252;0.4167;-0.0692;11.1366; 1.79758600015193E+0003;19.0;
3348;26.5871;26.4496;8.876;0.5152;0.4133;-0.0623;11.1366; 1.79786099991761E+0003;19.0;
3349;26.5936;26.4560;9.000;0.5073;0.4138;-0.0552;11.1366; 1.79834600030445E+0003;19.1;
3350;26.6002;26.4624;8.872;0.5011;0.4243;-0.0509;11.1366; 1.79859600020573E+0003;19.1;
3351;26.6110;26.4731;8.619;0.4950;0.4264;-0.0456;11.1366; 1.79908799990080E+0003;19.3;
3352;26.6198;26.4817;8.593;0.4955;0.4199;-0.0564;11.2104; 1.79959000004455E+0003;19.1;
3353;26.6263;26.4881;8.476;0.4627;0.4126;-0.0473;11.2104; 1.80008999984711E+0003;18.9;
3354;26.6350;26.4966;8.564;0.4531;0.4188;-0.0473;11.2104; 1.80033900020644E+0003;19.2;
3355;26.6437;26.5052;8.936;0.4419;0.4228;-0.0512;11.1366; 1.80084899982903E+0003;19.2;
3356;26.6524;26.5137;9.225;0.4307;0.4051;-0.2164;11.0634; 1.80132799982093E+0003;19.0;
3357;26.6590;26.5202;8.590;0.4183;0.3792;-0.2383;11.0634; 1.80158700000029E+0003;19.0;
3358;26.6677;26.5287;8.245;0.4138;0.3617;-0.1733;11.0634; 1.80207199975848E+0003;19.0;
3359;26.6742;26.5351;8.245;0.4138;0.3672;-0.1733;11.0634; 1.80232299983036E+0003;19.3;
3360;26.6829;26.5437;9.442;0.4261;0.3722;-0.0836;11.0634; 1.80283300008159E+0003;19.0;
3361;26.6938;26.5544;11.448;0.4265;0.3655;-0.0321;11.0634; 1.80335799974855E+0003;19.2;
3362;26.7025;26.5629;17.416;0.4187;0.3582;0.0438;11.2199; 1.80382800009102E+0003;19.1;
3363;26.7091;26.5693;24.300;0.4112;0.3523;0.2853;11.2199; 1.80432799989358E+0003;18.8;
3364;26.7178;26.5779;27.524;0.4200;0.3590;0.2853;11.2199; 1.80461700016167E+0003;19.0;
3365;26.7243;26.5843;30.099;0.4225;0.3602;0.3805;11.2199; 1.80507100028917E+0003;18.6;
3366;26.7309;26.5907;31.810;0.4183;0.3575;0.0104;11.3038; 1.80532199973240E+0003;19.1;
3367;26.7374;26.5971;33.630;0.3905;0.3553;-0.1412;11.3038; 1.80558099991176E+0003;19.1;
3368;26.7461;26.6056;36.137;0.3591;0.3428;-0.1508;11.3038; 1.80608800027985E+0003;18.9;
3369;26.7548;26.6142;37.215;0.3664;0.3302;-0.1287;11.3038; 1.80662299976684E+0003;19.0;
3370;26.7636;26.6227;42.976;0.3716;0.3218;-0.1034;11.3038; 1.80709599999245E+0003;18.8;
3371;26.7701;26.6291;46.434;0.3649;0.3132;-0.0896;11.3038; 1.80738900031429E+0003;19.0;
3372;26.7766;26.6356;49.882;0.3656;0.3085;-0.0663;11.3765; 1.80784299981315E+0003;18.6;
3373;26.7832;26.6420;52.919;0.3591;0.3048;-0.0065;11.3765; 1.80810899992939E+0003;19.0;
3374;26.7919;26.6505;57.630;0.3512;0.3670;0.1147;11.3765; 1.80860899973195E+0003;18.8;
3375;26.8006;26.6590;60.977;0.3602;0.4866;0.1620;11.3765; 1.80908700018190E+0003;18.6;
3376;26.8071;26.6655;60.977;0.3602;0.5157;0.0500;11.3765; 1.80933700008318E+0003;18.9;
3377;26.8158;26.6740;62.177;0.3557;0.5072;-0.1129;11.3765; 1.80986800014507E+0003;19.0;
3378;26.8224;26.6804;62.166;0.3548;0.4921;-0.1297;11.3765; 1.81009499989450E+0003;18.8;
